"순번","노선명(도로명)","도로종류","도로기능","도로규모","도로폭","시도구도구분"
"3319","도봉로96다길","일반도로","국지도로","소로","6m미만","구도"
"3320","도봉로97길","일반도로","국지도로","소로","6m미만","구도"
"3321","도봉로98길","일반도로","국지도로","소로","6m미만","구도"
"3322","도봉로99길","일반도로","국지도로","소로","6m미만","구도"
"3323","도봉산1길","일반도로","국지도로","소로","6m미만","구도"
"3324","도봉산3길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3325","도봉산4가길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3326","도봉산4길","일반도로","국지도로","소로","6m미만","구도"
"3327","도봉산4나길","일반도로","국지도로","소로","6m미만","구도"
"3328","도봉산길","일반도로","국지도로","소로1류","폭10-12m","구도"
"3329","도봉산입구선","일반도로","보조간선도로","대로3류","폭25-30m","특별시도"
"3330","도봉역선","일반도로","보조간선도로","중로1류","폭20-25m","특별시도"
"3331","도산대로","일반도로","국지도로","대로3류","폭25-30m","구도"
"3332","도산대로1길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3333","도산대로100길","일반도로","국지도로","소로","6m미만","구도"
"3334","도산대로101길","일반도로","국지도로","소로","6m미만","구도"
"3335","도산대로102길","일반도로","국지도로","소로","6m미만","구도"
"3336","도산대로11길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3337","도산대로12길","일반도로","국지도로","소로","6m미만","구도"
"3338","도산대로15길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3339","도산대로16길","일반도로","국지도로","소로","6m미만","구도"
"3340","도산대로17길","일반도로","국지도로","소로","6m미만","구도"
"3341","도산대로19길","일반도로","국지도로","소로","6m미만","구도"
"3342","도산대로23길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3343","도산대로24길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3344","도산대로25길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3345","도산대로26길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3346","도산대로27길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3347","도산대로28길","일반도로","국지도로","소로","6m미만","구도"
"3348","도산대로30길","일반도로","국지도로","소로","6m미만","구도"
"3349","도산대로33길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3350","도산대로34길","일반도로","국지도로","소로","6m미만","구도"
"3351","도산대로35길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3352","도산대로37길","일반도로","국지도로","소로1류","폭10-12m","구도"
"3353","도산대로38길","일반도로","국지도로","소로1류","폭10-12m","구도"
"3354","도산대로4길","일반도로","국지도로","소로","6m미만","구도"
"3355","도산대로45길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3356","도산대로46길","일반도로","국지도로","소로1류","폭10-12m","구도"
"3357","도산대로49길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3358","도산대로50길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3359","도산대로51길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3360","도산대로53길","일반도로","국지도로","소로","6m미만","구도"
"3361","도산대로54길","일반도로","국지도로","소로","6m미만","구도"
"3362","도산대로55길","일반도로","국지도로","소로","6m미만","구도"
"3363","도산대로56길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3364","도산대로57길","일반도로","국지도로","소로1류","폭10-12m","구도"
"3365","도산대로58길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3366","도산대로59길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3367","도산대로6길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3368","도산대로61길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3369","도산대로62길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3370","도산대로63길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3371","도산대로66길","일반도로","국지도로","소로","6m미만","구도"
"3372","도산대로67길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3373","도산대로68길","일반도로","국지도로","소로","6m미만","구도"
"3374","도산대로70길","일반도로","국지도로","소로","6m미만","구도"
"3375","도산대로72길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3376","도산대로75길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3377","도산대로78길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3378","도산대로8길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3379","도산대로81길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3380","도산대로83길","일반도로","국지도로","소로","6m미만","구도"
"3381","도산대로85길","일반도로","국지도로","소로","6m미만","구도"
"3382","도산대로87길","일반도로","국지도로","소로","6m미만","구도"
"3383","도산대로89길","일반도로","국지도로","소로","6m미만","구도"
"3384","도산대로90길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3385","도산대로92길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3386","도산대로94길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3387","도산대로96길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3388","도산대로98길","일반도로","국지도로","소로","6m미만","구도"
"3389","도산대로99길","일반도로","국지도로","소로","6m미만","구도"
"3390","도신로","일반도로","국지도로","소로1류","폭10-12m","구도"
"3391","도신로10가길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3392","도신로10길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3393","도신로12길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3394","도신로15가길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3395","도신로15길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3396","도신로15나길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3397","도신로15다길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3398","도신로15라길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3399","도신로17길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3400","도신로19가길","일반도로","국지도로","소로","6m미만","구도"
"3401","도신로19길","일반도로","국지도로","소로","6m미만","구도"
"3402","도신로24길","일반도로","국지도로","소로","6m미만","구도"
"3403","도신로25길","일반도로","국지도로","소로","6m미만","구도"
"3404","도신로27길","일반도로","국지도로","소로","6m미만","구도"
"3405","도신로29가길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3406","도신로29길","일반도로","국지도로","중로2류","폭15-20m","구도"
"3407","도신로29나길","일반도로","국지도로","소로","6m미만","구도"
"3408","도신로29다길","일반도로","국지도로","소로","6m미만","구도"
"3409","도신로29라길","일반도로","국지도로","소로","6m미만","구도"
"3410","도신로29마길","일반도로","국지도로","소로2류","폭8-10m","구도"
"3411","도신로29바길","일반도로","국지도로","소로","6m미만","구도"
"3412","도신로29사길","일반도로","국지도로","소로","6m미만","구도"
"3413","도신로33가길","일반도로","국지도로","소로","6m미만","구도"
"3414","도신로33길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3415","도신로35길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3416","도신로36길","일반도로","국지도로","소로","6m미만","구도"
"3417","도신로39가길","일반도로","국지도로","소로","6m미만","구도"
"3418","도신로39길","일반도로","국지도로","소로3류","폭6-8m","구도"
"3419","도신로4길","일반도로","국지도로","소로1류","폭10-12m","구도"
"3420","도신로40길","일반도로","국지도로","소로","6m미만","구도"
"3421","도신로43길","일반도로","국지도로","소로","6m미만","구도"
"3422","도신로47가길","일반도로","국지도로","소로","6m미만","구도"
